vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131513479,Менеджер по продажам IT-решений,2026-03-24T15:37:40+0300,2026-03-24T15:37:40+0300,,,,,0,0,0,0,95700.0,230000.0,RUR,False,Петрик Сергей Николаевич,4940561,https://api.hh.ru/employers/4940561,https://hh.ru/vacancy/131513479,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
130931471,Менеджер по сопровождению клиентов,2026-03-03T15:08:35+0300,2026-03-03T15:08:35+0300,взаимодействие,,взаимодействие,,1,0,1,0,100000.0,120000.0,RUR,True,VEND,9644045,https://api.hh.ru/employers/9644045,https://hh.ru/vacancy/130931471,Нет опыта,Полная занятость,Гибкий график,Санкт-Петербург
131439574,Менеджер по продажам,2026-03-22T21:50:38+0300,2026-03-22T21:50:38+0300,ведение клиентов,ведение клиентов,,,1,1,0,0,80000.0,150000.0,RUR,False,Первак Мария Викторовна,11029646,https://api.hh.ru/employers/11029646,https://hh.ru/vacancy/131439574,От 3 до 6 лет,Полная занятость,Удаленная работа,Тверь
131449435,Project Manager,2026-03-23T09:29:59+0300,2026-03-23T09:29:59+0300,"высшее образование, контроль",высшее образование,контроль,,2,1,1,0,,,RUB,False,Горбунов Алексей Юрьевич,5046514,https://api.hh.ru/employers/5046514,https://hh.ru/vacancy/131449435,От 1 года до 3 лет,Полная занятость,Полный день,Ростов-на-Дону
131549944,Аналитик данных,2026-03-26T17:56:45+0300,2026-03-26T17:56:45+0300,"bitrix24, zoho",,,"bitrix24, zoho",2,0,0,2,,,RUB,False,Инвестиционно-консалтинговая Группа SRG,39563,https://api.hh.ru/employers/39563,https://hh.ru/vacancy/131549944,От 1 года до 3 лет,Полная занятость,Полный день,Москва
129412960,Помощник/ассистент руководителя,2026-03-04T05:46:01+0300,2026-03-04T05:46:01+0300,"билеты, визы, командировки, стрессоустойчивость","билеты, визы, командировки",стрессоустойчивость,,4,3,1,0,70000.0,,RUR,False,Эко-фабрика «Сибирский кедр»,100685,https://api.hh.ru/employers/100685,https://hh.ru/vacancy/129412960,От 1 года до 3 лет,Полная занятость,Полный день,Томск
131443159,Системный администратор,2026-03-23T07:26:12+0300,2026-03-23T07:26:12+0300,"1с, контроль",,контроль,1с,2,0,1,1,,,RUB,False,СИБИРЬЭКО,3457630,https://api.hh.ru/employers/3457630,https://hh.ru/vacancy/131443159,Нет опыта,Полная занятость,Полный день,Томск
131464055,Заместитель директора отдела продаж,2026-03-26T12:21:09+0300,2026-03-26T12:21:09+0300,"bitrix24, высшее образование, контроль, развитие",высшее образование,"контроль, развитие",bitrix24,4,1,2,1,200000.0,,RUR,False,Нутришн Актив,11065010,https://api.hh.ru/employers/11065010,https://hh.ru/vacancy/131464055,От 3 до 6 лет,Полная занятость,Полный день,Москва
131471917,Менеджер по сопровождению клиентов,2026-03-23T14:30:20+0300,2026-03-23T14:30:20+0300,работа с возражениями,работа с возражениями,,,1,1,0,0,85000.0,,RUR,True,УК ФЦБ,4910674,https://api.hh.ru/employers/4910674,https://hh.ru/vacancy/131471917,От 1 года до 3 лет,Полная занятость,Полный день,Астрахань
131488266,Директор филиала (Самарканд),2026-03-24T07:28:25+0300,2026-03-24T07:28:25+0300,"1с, контроль",,контроль,1с,2,0,1,1,,,RUB,False,TEXNO DAT,2425673,https://api.hh.ru/employers/2425673,https://hh.ru/vacancy/131488266,От 3 до 6 лет,Полная занятость,Полный день,Самарканд
131517886,Менеджер по продажам (входящие заявки),2026-03-24T17:16:01+0300,2026-03-24T17:16:01+0300,1с,,,1с,1,0,0,1,100000.0,160000.0,RUR,False,WARMMET,6043357,https://api.hh.ru/employers/6043357,https://hh.ru/vacancy/131517886,От 3 до 6 лет,Полная занятость,Полный день,Санкт-Петербург
131543944,Менеджер отдела продаж,2026-03-25T14:32:53+0300,2026-03-25T14:32:53+0300,контроль,,контроль,,1,0,1,0,70000.0,,RUR,False,Жива Продукт Про,3847773,https://api.hh.ru/employers/3847773,https://hh.ru/vacancy/131543944,Нет опыта,Полная занятость,Полный день,Яблоновский (Республика Адыгея)
131564677,Менеджер по продажам,2026-03-26T10:09:14+0300,2026-03-26T10:09:14+0300,"переговоры, презентации",,"переговоры, презентации",,2,0,2,0,400000.0,,KZT,True,Казахстан Геосинтетика,11490731,https://api.hh.ru/employers/11490731,https://hh.ru/vacancy/131564677,Нет опыта,Полная занятость,Удаленная работа,Астана
131600980,Middle Fullstack разработчик (Битрикс),2026-03-27T10:03:23+0300,2026-03-27T10:03:23+0300,"1с, php, sql","php, sql",,1с,3,2,0,1,,,RUB,False,Вебформат,876284,https://api.hh.ru/employers/876284,https://hh.ru/vacancy/131600980,От 3 до 6 лет,Полная занятость,Удаленная работа,Екатеринбург
131096815,Бухгалтер / Бухгалтер в единственном числе,2026-03-25T16:55:36+0300,2026-03-25T16:55:36+0300,"внимательность, вэд, исполнительность, организация, осно, ответственность","вэд, осно","внимательность, исполнительность, организация, ответственность",,6,2,4,0,100000.0,,RUR,False,Манифеста Рус,11717848,https://api.hh.ru/employers/11717848,https://hh.ru/vacancy/131096815,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131248719,Копирайтер,2026-03-16T11:31:09+0300,2026-03-16T11:31:09+0300,взаимодействие,,взаимодействие,,1,0,1,0,50000.0,50000.0,RUR,False,Браво Софт,670281,https://api.hh.ru/employers/670281,https://hh.ru/vacancy/131248719,От 1 года до 3 лет,Полная занятость,Удаленная работа,Нижний Новгород
131349068,Менеджер по оптовым продажам,2026-03-18T15:10:15+0300,2026-03-18T15:10:15+0300,,,,,0,0,0,0,70000.0,300000.0,RUR,True,Арманд-Нск,2712237,https://api.hh.ru/employers/2712237,https://hh.ru/vacancy/131349068,Нет опыта,Полная занятость,Полный день,Новосибирск
131482130,Специалист по организации мероприятий,2026-03-23T18:04:37+0300,2026-03-23T18:04:37+0300,"коммуникабельность, контроль, организация, организация мероприятий, ответственность, стрессоустойчивость",организация мероприятий,"коммуникабельность, контроль, организация, ответственность, стрессоустойчивость",,6,1,5,0,100000.0,125000.0,RUR,True,Синергия Возможностей,9717769,https://api.hh.ru/employers/9717769,https://hh.ru/vacancy/131482130,От 1 года до 3 лет,Проектная работа,Полный день,Санкт-Петербург
131547523,Старший маркетолог/Руководитель отдела маркетинга,2026-03-25T15:48:54+0300,2026-03-25T15:48:54+0300,,,,,0,0,0,0,100000.0,,RUR,False,Мебель для жизни,4777298,https://api.hh.ru/employers/4777298,https://hh.ru/vacancy/131547523,От 1 года до 3 лет,Полная занятость,Полный день,Нижний Новгород
131070338,Backend / Fullstack Developer (C++ / JS),2026-03-10T10:05:47+0300,2026-03-10T10:05:47+0300,ответственность,,ответственность,,1,0,1,0,,,RUB,False,Ресурс Развития,5585401,https://api.hh.ru/employers/5585401,https://hh.ru/vacancy/131070338,От 3 до 6 лет,Полная занятость,Удаленная работа,Ульяновск
131398288,Стоматолог-терапевт (Дивеево),2026-03-19T22:02:37+0300,2026-03-19T22:02:37+0300,,,,,0,0,0,0,200000.0,250000.0,RUR,False,Ардстом,2888460,https://api.hh.ru/employers/2888460,https://hh.ru/vacancy/131398288,От 3 до 6 лет,Полная занятость,Гибкий график,Нижний Новгород
131473809,Ассистент отдела маркетинга,2026-03-26T15:04:42+0300,2026-03-26T15:04:42+0300,,,,,0,0,0,0,50000.0,,RUR,False,Hot -WiFi,1570018,https://api.hh.ru/employers/1570018,https://hh.ru/vacancy/131473809,От 1 года до 3 лет,Частичная занятость,Удаленная работа,Москва
131429800,Инженер-конструктор Solidworks (офис),2026-03-26T17:38:59+0300,2026-03-26T17:38:59+0300,"autocad, solidworks, ескд",ескд,,"autocad, solidworks",3,1,0,2,110000.0,160000.0,RUR,False,РИВЕРКЛАК,11931219,https://api.hh.ru/employers/11931219,https://hh.ru/vacancy/131429800,От 1 года до 3 лет,Полная занятость,Полный день,Москва
128478592,Ночной специалист по приёму заявок (продажи) на линию чаты,2026-03-03T13:45:24+0300,2026-03-03T13:45:24+0300,,,,,0,0,0,0,60000.0,85000.0,RUR,False,Спорт Групп,10381844,https://api.hh.ru/employers/10381844,https://hh.ru/vacancy/128478592,От 1 года до 3 лет,Полная занятость,Удаленная работа,Краснодар
131243837,Менеджер по переразмещению в типографию,2026-03-16T10:26:43+0300,2026-03-16T10:26:43+0300,расчёт стоимости,расчёт стоимости,,,1,1,0,0,60000.0,120000.0,RUR,False,Типография МЫ РЯДОМ,990211,https://api.hh.ru/employers/990211,https://hh.ru/vacancy/131243837,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131258071,Руководитель отдела продаж (B2B e-commerce),2026-03-16T13:53:37+0300,2026-03-16T13:53:37+0300,"bitrix24, salesforce",,,"bitrix24, salesforce",2,0,0,2,,,RUB,False,Международный кадровый центр Unicorn Search,3973931,https://api.hh.ru/employers/3973931,https://hh.ru/vacancy/131258071,Более 6 лет,Полная занятость,Полный день,Москва
131425944,Менеджер по продажам B2B,2026-03-20T15:54:56+0300,2026-03-20T15:54:56+0300,,,,,0,0,0,0,,,RUB,False,Man Web Interactive,1680984,https://api.hh.ru/employers/1680984,https://hh.ru/vacancy/131425944,От 1 года до 3 лет,Полная занятость,Удаленная работа,Екатеринбург
131539132,Менеджер по туризму,2026-03-25T12:48:40+0300,2026-03-25T12:48:40+0300,,,,,0,0,0,0,100000.0,,RUR,False,ЭТНОМИР,9465926,https://api.hh.ru/employers/9465926,https://hh.ru/vacancy/131539132,От 1 года до 3 лет,Полная занятость,Удаленная работа,Обнинск
130575062,Менеджер ИТ-проектов/Project Manager,2026-03-25T16:16:55+0300,2026-03-25T16:16:55+0300,"организация, планирование",,"организация, планирование",,2,0,2,0,,,RUB,False,ФАКТОР,4473,https://api.hh.ru/employers/4473,https://hh.ru/vacancy/130575062,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131156866,Project Manager,2026-03-12T10:22:09+0300,2026-03-12T10:22:09+0300,взаимодействие,,взаимодействие,,1,0,1,0,,,RUB,False,Voximplant,941273,https://api.hh.ru/employers/941273,https://hh.ru/vacancy/131156866,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131245074,Младший менеджер по закупкам,2026-03-16T10:42:09+0300,2026-03-16T10:42:09+0300,"аккуратность, внимательность, внимательность к деталям, контроль",,"аккуратность, внимательность, внимательность к деталям, контроль",,4,0,4,0,,,RUB,False,Coral Club,1307995,https://api.hh.ru/employers/1307995,https://hh.ru/vacancy/131245074,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131318330,Начинающий специалист - представитель в компанию WEB CUBE (проект Яндекс),2026-03-26T19:48:01+0300,2026-03-26T19:48:01+0300,"коммуникабельность, ответственность, переговоры, телефонные переговоры",,"коммуникабельность, ответственность, переговоры, телефонные переговоры",,4,0,4,0,95000.0,155000.0,RUR,False,Веб Кьюб,10165031,https://api.hh.ru/employers/10165031,https://hh.ru/vacancy/131318330,Нет опыта,Полная занятость,Полный день,Санкт-Петербург
131385781,Помощник логиста,2026-03-25T14:19:50+0300,2026-03-25T14:19:50+0300,"1с, excel, word, контроль",,контроль,"1с, excel, word",4,0,1,3,80000.0,,RUR,False,ГОСКРЕП,543769,https://api.hh.ru/employers/543769,https://hh.ru/vacancy/131385781,От 1 года до 3 лет,Полная занятость,Полный день,Гатчина
130837717,Менеджер по внедрению ИИ / AI (low-code разработчик / ИИ-агенты),2026-02-27T15:41:44+0300,2026-02-27T15:41:44+0300,"bitrix24, сервис",,сервис,bitrix24,2,0,1,1,50000.0,,RUR,False,ЦФС,4232207,https://api.hh.ru/employers/4232207,https://hh.ru/vacancy/130837717,От 1 года до 3 лет,Частичная занятость,Удаленная работа,Москва
130934361,Менеджер по внешнеэкономической деятельности (ВЭД),2026-03-03T16:05:41+0300,2026-03-03T16:05:41+0300,1с,,,1с,1,0,0,1,180000.0,200000.0,RUR,False,НАВИНИЯ РУС,1340957,https://api.hh.ru/employers/1340957,https://hh.ru/vacancy/130934361,От 3 до 6 лет,Полная занятость,Полный день,Москва
131513695,Менеджер по продажам,2026-03-24T15:41:41+0300,2026-03-24T15:41:41+0300,"заключение договоров, развитие",заключение договоров,развитие,,2,1,1,0,80000.0,150000.0,RUR,True,УК ФЦБ,4910674,https://api.hh.ru/employers/4910674,https://hh.ru/vacancy/131513695,От 1 года до 3 лет,Полная занятость,Полный день,Новокузнецк
131541681,Менеджер по продажам,2026-03-25T13:45:50+0300,2026-03-25T13:45:50+0300,"1с, excel, счета",счета,,"1с, excel",3,1,0,2,80000.0,150000.0,RUR,False,Рухолод Менеджмент,2994262,https://api.hh.ru/employers/2994262,https://hh.ru/vacancy/131541681,От 3 до 6 лет,Полная занятость,Удаленная работа,Оренбург
131237117,Менеджер по продажам,2026-03-25T08:59:17+0300,2026-03-25T08:59:17+0300,"1с, активные продажи",активные продажи,,1с,2,1,0,1,100000.0,250000.0,RUR,True,МКТ,2024428,https://api.hh.ru/employers/2024428,https://hh.ru/vacancy/131237117,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
131502356,Аккаунт-менеджер на ведение текущих проектов по внедрению CRM,2026-03-24T12:12:06+0300,2026-03-24T12:12:06+0300,"акты, взаимодействие, контроль, организация, сервис",акты,"взаимодействие, контроль, организация, сервис",,5,1,4,0,80000.0,150000.0,RUR,True,ДНК ЦРМ,9976805,https://api.hh.ru/employers/9976805,https://hh.ru/vacancy/131502356,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131517341,Бизнес ассистент руководителя (Москва),2026-03-24T17:05:42+0300,2026-03-24T17:05:42+0300,"1с, архив, организация, планирование, счета","архив, счета","организация, планирование",1с,5,2,2,1,,,RUB,False,Хеппивеар Юг,2264343,https://api.hh.ru/employers/2264343,https://hh.ru/vacancy/131517341,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131028228,Бизнес Ассистент CEO,2026-03-06T12:24:47+0300,2026-03-06T12:24:47+0300,"bitrix24, notion",,,"bitrix24, notion",2,0,0,2,100000.0,,RUR,False,Иванов Кирилл Олегович,9799047,https://api.hh.ru/employers/9799047,https://hh.ru/vacancy/131028228,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131387829,Менеджер по продажам,2026-03-19T15:02:37+0300,2026-03-19T15:02:37+0300,,,,,0,0,0,0,80000.0,150000.0,RUR,False,Woodnext,2833041,https://api.hh.ru/employers/2833041,https://hh.ru/vacancy/131387829,От 1 года до 3 лет,Полная занятость,Полный день,Яблоновский (Республика Адыгея)
131411920,Менеджер по продажам,2026-03-26T11:38:39+0300,2026-03-26T11:38:39+0300,"ведение клиентов, выполнение плана, работа с возражениями","ведение клиентов, выполнение плана, работа с возражениями",,,3,3,0,0,1000000.0,,KZT,True,Akorda Realty,11628331,https://api.hh.ru/employers/11628331,https://hh.ru/vacancy/131411920,Более 6 лет,Полная занятость,Полный день,Астана
131488241,Директор филиала (Фергана),2026-03-24T07:28:10+0300,2026-03-24T07:28:10+0300,"1с, контроль",,контроль,1с,2,0,1,1,,,RUB,False,TEXNO DAT,2425673,https://api.hh.ru/employers/2425673,https://hh.ru/vacancy/131488241,От 3 до 6 лет,Полная занятость,Полный день,Фергана
131516307,Директор по продажам полимерных материалов,2026-03-24T16:39:12+0300,2026-03-24T16:39:12+0300,,,,,0,0,0,0,350000.0,500000.0,RUR,True,Алф маркет,1201991,https://api.hh.ru/employers/1201991,https://hh.ru/vacancy/131516307,Более 6 лет,Полная занятость,Полный день,Москва
130709404,Управляющий директор,2026-03-03T13:15:30+0300,2026-03-03T13:15:30+0300,"1с, excel, клиентоориентированность",,клиентоориентированность,"1с, excel",3,0,1,2,300000.0,,RUR,False,UP business,1551312,https://api.hh.ru/employers/1551312,https://hh.ru/vacancy/130709404,От 3 до 6 лет,Полная занятость,Полный день,Москва
131458283,Менеджер по работе с клиентами,2026-03-23T11:07:34+0300,2026-03-23T11:07:34+0300,,,,,0,0,0,0,30000.0,60000.0,RUR,False,Ветеринарная клиника Ваш Ветеринар,2053945,https://api.hh.ru/employers/2053945,https://hh.ru/vacancy/131458283,От 1 года до 3 лет,Полная занятость,Удаленная работа,Ижевск
130101883,Офис-менеджер / администратор / помощник бухгалтера,2026-03-04T14:53:29+0300,2026-03-04T14:53:29+0300,"1с, ms office, outlook, контроль",,контроль,"1с, ms office, outlook",4,0,1,3,120000.0,160000.0,RUR,False,ПВ Бридж,9564868,https://api.hh.ru/employers/9564868,https://hh.ru/vacancy/130101883,От 1 года до 3 лет,Полная занятость,Полный день,Москва
130372713,Бухгалтер на участок расчеты с поставщиками,2026-03-24T17:47:48+0300,2026-03-24T17:47:48+0300,"1с, excel, word",,,"1с, excel, word",3,0,0,3,150000.0,150000.0,RUR,False,Меркор-ПРУФ,766785,https://api.hh.ru/employers/766785,https://hh.ru/vacancy/130372713,Более 6 лет,Полная занятость,Полный день,Москва
131008690,Лидменеджер / ТелеМаркетолог / ТелеСейлз,2026-03-05T16:08:07+0300,2026-03-05T16:08:07+0300,bitrix24,,,bitrix24,1,0,0,1,60000.0,100000.0,RUR,False,GetStone,3292845,https://api.hh.ru/employers/3292845,https://hh.ru/vacancy/131008690,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131575543,Юрисконсульт в Генподрядную строительную компанию,2026-03-26T17:01:09+0300,2026-03-26T17:01:09+0300,"1с, документооборот",документооборот,,1с,2,1,0,1,150000.0,,RUR,False,ГеоПроМайнинг,218226,https://api.hh.ru/employers/218226,https://hh.ru/vacancy/131575543,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131470617,Бизнес-ассистент,2026-03-23T14:08:55+0300,2026-03-23T14:08:55+0300,"1с, контроль",,контроль,1с,2,0,1,1,80000.0,,RUR,False,Ваш Личный Бухгалтер,8997809,https://api.hh.ru/employers/8997809,https://hh.ru/vacancy/131470617,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131533342,Помощник/ассистент руководителя,2026-03-25T10:58:55+0300,2026-03-25T10:58:55+0300,"bitrix24, excel, microsoft office, outlook, powerpoint, word, планирование",,планирование,"bitrix24, excel, microsoft office, outlook, powerpoint, word",7,0,1,6,60000.0,200000.0,RUR,False,Электротехническая компания АЛМИ,837558,https://api.hh.ru/employers/837558,https://hh.ru/vacancy/131533342,От 1 года до 3 лет,Полная занятость,Полный день,Нижний Новгород
131543672,Оператор call-центра (по обработке входящих заявок с сайта),2026-03-25T14:27:30+0300,2026-03-25T14:27:30+0300,,,,,0,0,0,0,60000.0,100000.0,RUR,False,All Smiles,5178191,https://api.hh.ru/employers/5178191,https://hh.ru/vacancy/131543672,От 1 года до 3 лет,Полная занятость,Удаленная работа,Нижний Новгород
131548565,Менеджер по работе с клиентами,2026-03-25T16:10:31+0300,2026-03-25T16:10:31+0300,"активные продажи, ведение переговоров, креативность, проактивность","активные продажи, ведение переговоров","креативность, проактивность",,4,2,2,0,80000.0,150000.0,RUR,True,PROБетон,9368648,https://api.hh.ru/employers/9368648,https://hh.ru/vacancy/131548565,От 3 до 6 лет,Полная занятость,Полный день,Оренбург
131130165,Оператор ввода данных,2026-03-11T14:28:31+0300,2026-03-11T14:28:31+0300,"excel, ms office, активность, внимательность, ответственность",,"активность, внимательность, ответственность","excel, ms office",5,0,3,2,45000.0,50000.0,RUR,False,Селезнёв Андрей Вячеславович,4219057,https://api.hh.ru/employers/4219057,https://hh.ru/vacancy/131130165,Нет опыта,Полная занятость,Полный день,Челябинск
131485321,Менеджер по закупкам и логистике,2026-03-27T10:29:02+0300,2026-03-27T10:29:02+0300,"1с, excel, ответственность",,ответственность,"1с, excel",3,0,1,2,85000.0,,RUR,False,Brevis,668288,https://api.hh.ru/employers/668288,https://hh.ru/vacancy/131485321,От 3 до 6 лет,Полная занятость,Полный день,Тула
131566721,Специалист по закупкам и логистике,2026-03-26T10:43:53+0300,2026-03-26T10:43:53+0300,"bitrix24, excel, word, взаимодействие, заключение договоров, переговоры",заключение договоров,"взаимодействие, переговоры","bitrix24, excel, word",6,1,2,3,110000.0,110000.0,RUR,True,Современные интеллектуальные системы,2433796,https://api.hh.ru/employers/2433796,https://hh.ru/vacancy/131566721,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
131173704,Продавец-консультант,2026-03-12T15:06:15+0300,2026-03-12T15:06:15+0300,,,,,0,0,0,0,1600.0,2600.0,BYR,False,Кондор ПТМ,3626212,https://api.hh.ru/employers/3626212,https://hh.ru/vacancy/131173704,От 1 года до 3 лет,Полная занятость,Полный день,Минск
131600251,Менеджер по продажам,2026-03-27T09:51:13+0300,2026-03-27T09:51:13+0300,,,,,0,0,0,0,150000.0,550000.0,KZT,True,YA. FIT ATYRAU,12114984,https://api.hh.ru/employers/12114984,https://hh.ru/vacancy/131600251,От 1 года до 3 лет,Полная занятость,Сменный график,Атырау
130869189,"Project менеджер / Менеджер проектов (Мерч, сувенирная продукция, полиграфия, текстиль)",2026-03-02T10:26:06+0300,2026-03-02T10:26:06+0300,"взаимодействие, контроль",,"взаимодействие, контроль",,2,0,2,0,50000.0,80000.0,RUR,False,ПРОМОСУВЕНИР.РФ,8977802,https://api.hh.ru/employers/8977802,https://hh.ru/vacancy/130869189,Нет опыта,Полная занятость,Полный день,Москва
130962753,Ведущий специалист отдела по работе с регионами,2026-03-04T13:15:51+0300,2026-03-04T13:15:51+0300,"1с, взаимодействие, отчётность, развитие",отчётность,"взаимодействие, развитие",1с,4,1,2,1,80000.0,,RUR,True,Российская государственная библиотека,1407971,https://api.hh.ru/employers/1407971,https://hh.ru/vacancy/130962753,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131440480,Менеджер по подбору автозапчастей,2026-03-23T03:07:03+0300,2026-03-23T03:07:03+0300,"внимательность, ответственность",,"внимательность, ответственность",,2,0,2,0,50000.0,,RUR,False,Атмос,9628703,https://api.hh.ru/employers/9628703,https://hh.ru/vacancy/131440480,От 1 года до 3 лет,Полная занятость,Удаленная работа,Хабаровск
131526492,Инженер ПТО (отдел инжиниринга),2026-03-25T08:39:39+0300,2026-03-25T08:39:39+0300,"autocad, bitrix24, ms office, outlook, взаимодействие",,взаимодействие,"autocad, bitrix24, ms office, outlook",5,0,1,4,,,RUB,False,ТП Инжиниринг,3113622,https://api.hh.ru/employers/3113622,https://hh.ru/vacancy/131526492,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
130467299,Менеджер по сопровождению клиентов 1С:ИТС,2026-03-16T10:30:39+0300,2026-03-16T10:30:39+0300,"1с, 1с:управление торговлей, bitrix24, адаптивность, внимательность, клиентоориентированность, коммуникабельность, ответственность, самостоятельность, стрессоустойчивость",,"адаптивность, внимательность, клиентоориентированность, коммуникабельность, ответственность, самостоятельность, стрессоустойчивость","1с, 1с:управление торговлей, bitrix24",10,0,7,3,80000.0,,RUR,False,Раздолье Группа Компаний,48609,https://api.hh.ru/employers/48609,https://hh.ru/vacancy/130467299,От 1 года до 3 лет,Полная занятость,Полный день,Самара
131415640,Секретарь руководителя,2026-03-20T12:46:27+0300,2026-03-20T12:46:27+0300,"excel, ms office, outlook, word, переговоры, телефонные переговоры",,"переговоры, телефонные переговоры","excel, ms office, outlook, word",6,0,2,4,100000.0,120000.0,RUR,False,Меньшиков ЭйчАр,5205281,https://api.hh.ru/employers/5205281,https://hh.ru/vacancy/131415640,От 3 до 6 лет,Полная занятость,Полный день,Екатеринбург
131481115,Менеджер по подбору персонала,2026-03-23T17:29:19+0300,2026-03-23T17:29:19+0300,"1с, инициативность, ответственность",,"инициативность, ответственность",1с,3,0,2,1,60000.0,70000.0,RUR,False,ОВК-система,2781982,https://api.hh.ru/employers/2781982,https://hh.ru/vacancy/131481115,От 1 года до 3 лет,Полная занятость,Полный день,Уфа
131603406,Главный логист-диспетчер,2026-03-27T10:49:50+0300,2026-03-27T10:49:50+0300,"excel, google sheets",,,"excel, google sheets",2,0,0,2,75000.0,85000.0,RUR,False,ПРОГРЕСС АГРО,4446516,https://api.hh.ru/employers/4446516,https://hh.ru/vacancy/131603406,От 1 года до 3 лет,Полная занятость,Полный день,Краснодар
131424941,Руководитель обособленного подразделения,2026-03-20T15:29:57+0300,2026-03-20T15:29:57+0300,"1с, bitrix24, контроль, ответственность, развитие, стрессоустойчивость",,"контроль, ответственность, развитие, стрессоустойчивость","1с, bitrix24",6,0,4,2,110000.0,,RUR,True,Промышленная Техника,4085615,https://api.hh.ru/employers/4085615,https://hh.ru/vacancy/131424941,От 3 до 6 лет,Полная занятость,Полный день,Краснодар
131508496,Администратор медицинской клиники,2026-03-24T14:06:56+0300,2026-03-24T14:06:56+0300,"1с, быстрая обучаемость, обучаемость",,"быстрая обучаемость, обучаемость",1с,3,0,2,1,50000.0,62000.0,RUR,False,Сеть Медицинских Центров,10000015,https://api.hh.ru/employers/10000015,https://hh.ru/vacancy/131508496,От 1 года до 3 лет,Полная занятость,Сменный график,Нижний Новгород
131542510,Руководитель отдела Входящих запросов (ЦПК),2026-03-25T14:04:00+0300,2026-03-25T14:04:00+0300,"контроль, наставничество, развитие, управление командой",,"контроль, наставничество, развитие, управление командой",,4,0,4,0,,250000.0,RUR,True,Электро-Профи,1511932,https://api.hh.ru/employers/1511932,https://hh.ru/vacancy/131542510,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131572507,Менеджер первичного обзвона,2026-03-26T12:06:20+0300,2026-03-26T12:06:20+0300,,,,,0,0,0,0,50000.0,,RUR,False,Торговая Компания Гарант,11628074,https://api.hh.ru/employers/11628074,https://hh.ru/vacancy/131572507,Нет опыта,Полная занятость,Полный день,Барнаул
130782077,Менеджер по продажам (Входящие лиды),2026-02-26T10:09:08+0300,2026-02-26T10:09:08+0300,,,,,0,0,0,0,80000.0,165000.0,RUR,False,Инженерная Геодезия,3361495,https://api.hh.ru/employers/3361495,https://hh.ru/vacancy/130782077,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131429349,IT | сисадмин | LLM (ИИ) инженер,2026-03-20T17:20:34+0300,2026-03-20T17:20:34+0300,"bitrix24, linux",linux,,bitrix24,2,1,0,1,60000.0,90000.0,RUR,False,Балтавтоматика,1056894,https://api.hh.ru/employers/1056894,https://hh.ru/vacancy/131429349,Нет опыта,Полная занятость,Полный день,Калининград
130868426,Специалист технической поддержки в офис Алматы,2026-03-26T10:14:23+0300,2026-03-26T10:14:23+0300,"excel, word",,,"excel, word",2,0,0,2,500000.0,700000.0,KZT,False,WeFind,9383279,https://api.hh.ru/employers/9383279,https://hh.ru/vacancy/130868426,От 1 года до 3 лет,Полная занятость,Полный день,Алматы
131493159,Менеджер по закупкам и снабжению,2026-03-24T09:41:18+0300,2026-03-24T09:41:18+0300,"взаимодействие, планирование",,"взаимодействие, планирование",,2,0,2,0,100000.0,,RUR,False,HTL,11750356,https://api.hh.ru/employers/11750356,https://hh.ru/vacancy/131493159,От 3 до 6 лет,Полная занятость,Полный день,Москва
131516322,Ассистент менеджера проектов,2026-03-24T16:39:33+0300,2026-03-24T16:39:33+0300,bitrix24,,,bitrix24,1,0,0,1,1000.0,1500.0,BYR,False,Зизор,1557849,https://api.hh.ru/employers/1557849,https://hh.ru/vacancy/131516322,Нет опыта,Полная занятость,Удаленная работа,Минск
131374599,Офис-менеджер,2026-03-19T11:09:08+0300,2026-03-19T11:09:08+0300,"1с, внимательность, внимательность к деталям",,"внимательность, внимательность к деталям",1с,3,0,2,1,70000.0,70000.0,RUR,False,Энтер Кемикалс,11767887,https://api.hh.ru/employers/11767887,https://hh.ru/vacancy/131374599,От 3 до 6 лет,Полная занятость,Полный день,Самара
